q_index,group,n_nodes,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,delta_full_suff_drop,delta_full_nec_drop,gap
11,format_router,4,0.8813559322033898,0.8813559322033898,0.847457627118644,0.8135593220338984,0.13559322033898313,0.18644067796610164,7.375
11,primary_writer_mlp,1,0.3559322033898305,0.2711864406779661,1.0338983050847457,1.0508474576271187,-0.05084745762711851,-0.05084745762711873,7.375
11,support_mlp,1,0.2542372881355932,0.06779661016949153,1.0,1.0,-0.016949152542372836,0.0,7.375
11,aux_mlp,4,0.559322033898305,0.3728813559322034,0.9152542372881356,0.9152542372881356,0.06779661016949157,0.0847457627118644,7.375
11,all_heads,6,0.9661016949152542,1.0169491525423728,0.7627118644067796,0.6610169491525424,0.22033898305084754,0.3389830508474576,7.375
11,all_mlps,6,0.7627118644067796,0.6610169491525424,0.9661016949152542,1.0169491525423728,0.016949152542372947,-0.016949152542372836,7.375
13,full_core,12,0.9743589743589743,1.0512820512820513,nan,nan,0.0,0.0,4.875
13,tool_tag_reader,1,0.28205128205128205,0.20512820512820512,1.0,1.0769230769230769,-0.02564102564102566,-0.02564102564102555,4.875
13,query_reader,1,0.28205128205128205,0.3076923076923077,0.9487179487179487,1.0,0.02564102564102566,0.05128205128205132,4.875
13,format_router,4,0.7948717948717948,0.8461538461538461,0.8205128205128205,0.8717948717948718,0.15384615384615385,0.17948717948717952,4.875
13,primary_writer_mlp,1,0.358974358974359,0.3333333333333333,0.9743589743589743,1.0512820512820513,0.0,0.0,4.875
13,support_mlp,1,0.10256410256410256,0.0,1.0,1.0512820512820513,-0.02564102564102566,0.0,4.875
13,aux_mlp,4,0.48717948717948717,0.41025641025641024,0.9230769230769231,1.0,0.05128205128205121,0.05128205128205132,4.875
13,all_heads,6,0.9230769230769231,1.0512820512820513,0.7435897435897436,0.7435897435897436,0.23076923076923073,0.3076923076923077,4.875
13,all_mlps,6,0.7435897435897436,0.7435897435897436,0.9230769230769231,1.0512820512820513,0.05128205128205121,0.0,4.875
14,full_core,12,1.0,1.0,nan,nan,0.0,0.0,4.5
