node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
L5H9,5,0.0077155478362659555,0.006097560975609756,0.23277155045540102,0.23277155045540102
L9H8,9,0.0077155478362659555,0.006097560975609756,0.12377997620465005,0.12377997620465005
L10H11,10,0.0077155478362659555,0.006097560975609756,0.09880292031072802,0.09880292031072802
L3H5,3,0.007577770196332634,0.006097560975609756,0.04915471587862287,0.04915471587862287
L8H0,8,0.007544091217682267,0.006097560975609756,0.04944797092013889,0.04944797092013889
L1H14,1,0.007493529341502579,0.006097560975609756,0.0722836757051772,0.0722836757051772
L1H11,1,0.007458362908390424,0.006097560975609756,0.06471964915593466,0.06471964915593466
L8H9,8,0.007434982460401739,0.006097560975609756,0.04982921426946467,0.04982921426946467
L3H11,3,0.0074006275164183654,0.006097560975609756,0.07797951600989517,0.07797951600989517
L16H7,16,0.007356685146207074,0.006097560975609756,0.2203488460806913,0.2203488460806913
L0H1,0,0.007327664793649885,0.006097560975609756,0.0840631016230179,0.0840631016230179
L8H15,8,0.007327664793649885,0.006097560975609756,0.08923133753113828,0.08923133753113828
L12H10,12,0.007198454689698029,0.006097560975609756,0.09098011797124689,0.09098011797124689
L11H15,11,0.007174105882843783,0.006097560975609756,0.07463679397315309,0.07463679397315309
L8H13,8,0.007150073290012559,0.006097560975609756,0.08830748743085719,0.08830748743085719
L1H5,1,0.007102643652778794,0.006097560975609756,0.08347894049979546,0.08347894049979546
L9H4,9,0.007072003386817335,0.006097560975609756,0.07279338735215207,0.07279338735215207
L2H7,2,0.007038353394856113,0.006097560975609756,0.07371580778662838,0.07371580778662838
L0H15,0,0.007008959037024585,0.006097560975609756,0.09164435664812724,0.09164435664812724
L13H3,13,0.007008959037024585,0.006097560975609756,0.08554687102635701,0.08554687102635701
L3H1,3,0.006983285194398121,0.006097560975609756,0.0831427706612481,0.0831427706612481
L6H5,6,0.006983285194398121,0.006097560975609756,0.09764540195465088,0.09764540195465088
L7H9,7,0.006898779067209447,0.006097560975609756,0.07896145012067712,0.07896145012067712
L6H13,6,0.006861286731497524,0.006097560975609756,0.056082810027689875,0.056082810027689875
L3H10,3,0.006734775429237254,0.006097560975609756,0.07211899366535124,0.07211899366535124
L1H0,1,0.006592137702754821,0.006097560975609756,0.07304157850877294,0.07304157850877294
L10H5,10,0.006571341222973556,0.006097560975609756,0.058668870192307696,0.058668870192307696
L7H2,7,0.006460972365611587,0.006097560975609756,0.05093318499051608,0.05093318499051608
MLP17,17,0.006407576419703004,0.006097560975609756,0.25316455696202533,0.25316455696202533
L1H6,1,0.006367125371725129,0.006097560975609756,0.030715126386830504,0.030715126386830504
L6H7,6,0.006329957960187948,0.006097560975609756,0.06804800724637682,0.06804800724637682
L4H14,4,0.006199502319092414,0.006097560975609756,0.08474627034417515,0.08474627034417515
L4H2,4,0.00597183402526985,0.006097560975609756,0.07704504489898682,0.07704504489898682
L4H13,4,0.005545600650220983,0.006097560975609756,0.07221361519633859,0.07221361519633859
L3H13,3,0.005545600650220983,0.006097560975609756,0.04929730166559634,0.04929730166559634
L7H5,7,0.0039496765654901626,0.006097560975609756,0.07236842105263158,0.07236842105263158
L0H10,0,0.0039496765654901626,0.006097560975609756,0.07236842105263158,0.07236842105263158
L0H5,0,0.0039496765654901626,0.006097560975609756,0.0868421102824964,0.0868421102824964
