q_index,node,node_role,gap,full_suff_ratio,full_nec_ratio,node_suff_ratio,node_nec_ratio,minus_node_suff_ratio,minus_node_nec_ratio,drop_full_suff,drop_full_nec
6,MLP20,Aux MLP,8.625,0.9565217391304348,0.9130434782608695,0.42028985507246375,0.36231884057971014,0.8840579710144928,0.8115942028985508,0.07246376811594202,0.10144927536231874
6,L20H5,Query Reader / Distractor Suppressor,8.625,0.9565217391304348,0.9130434782608695,0.17391304347826086,0.17391304347826086,0.9420289855072463,0.9130434782608695,0.01449275362318847,0.0
6,L21H1,Format Router / Target+Suppressor,8.625,0.9565217391304348,0.9130434782608695,0.4057971014492754,0.2318840579710145,0.927536231884058,0.9130434782608695,0.02898550724637683,0.0
6,L21H12,Format Router / Target+Suppressor,8.625,0.9565217391304348,0.9130434782608695,0.3333333333333333,0.21739130434782608,0.927536231884058,0.8985507246376812,0.02898550724637683,0.01449275362318836
6,MLP22,Support Suppressor MLP,8.625,0.9565217391304348,0.9130434782608695,0.11594202898550725,0.057971014492753624,0.9855072463768116,0.9565217391304348,-0.02898550724637683,-0.0434782608695653
6,L23H6,Format Router / Distractor Suppressor,8.625,0.9565217391304348,0.9130434782608695,0.2898550724637681,0.14492753623188406,0.9420289855072463,0.8985507246376812,0.01449275362318847,0.01449275362318836
6,L24H6,Tool-Tag Reader / Distractor Suppressor,8.625,0.9565217391304348,0.9130434782608695,0.4057971014492754,0.2608695652173913,0.9565217391304348,0.9420289855072463,0.0,-0.02898550724637683
6,MLP27,Primary Writer MLP,8.625,0.9565217391304348,0.9130434782608695,0.463768115942029,0.391304347826087,0.782608695652174,0.6956521739130435,0.17391304347826086,0.21739130434782605
7,MLP11,Aux MLP,10.375,1.0,1.0120481927710843,0.14457831325301204,0.10843373493975904,1.0120481927710843,1.0,-0.012048192771084265,0.012048192771084265
7,L17H8,Format Router / Target+Suppressor,10.375,1.0,1.0120481927710843,0.26506024096385544,0.0963855421686747,0.9759036144578314,1.0,0.02409638554216864,0.012048192771084265
7,MLP20,Aux MLP,10.375,1.0,1.0120481927710843,0.4578313253012048,0.3373493975903614,0.9397590361445783,0.9397590361445783,0.06024096385542166,0.07228915662650592
7,L20H5,Query Reader / Distractor Suppressor,10.375,1.0,1.0120481927710843,0.25301204819277107,0.18072289156626506,0.9879518072289156,1.0120481927710843,0.012048192771084376,0.0
7,L21H1,Format Router / Target+Suppressor,10.375,1.0,1.0120481927710843,0.37349397590361444,0.1686746987951807,0.9879518072289156,1.0,0.012048192771084376,0.012048192771084265
7,L21H12,Format Router / Target+Suppressor,10.375,1.0,1.0120481927710843,0.5301204819277109,0.30120481927710846,0.9759036144578314,0.963855421686747,0.02409638554216864,0.04819277108433728
7,MLP22,Support Suppressor MLP,10.375,1.0,1.0120481927710843,0.14457831325301204,0.060240963855421686,1.0120481927710843,1.0120481927710843,-0.012048192771084265,0.0
7,L23H6,Format Router / Distractor Suppressor,10.375,1.0,1.0120481927710843,0.3253012048192771,0.14457831325301204,0.9879518072289156,0.9759036144578314,0.012048192771084376,0.036144578313252906
7,L24H6,Tool-Tag Reader / Distractor Suppressor,10.375,1.0,1.0120481927710843,0.4819277108433735,0.3253012048192771,1.0120481927710843,1.0120481927710843,-0.012048192771084265,0.0
7,MLP27,Primary Writer MLP,10.375,1.0,1.0120481927710843,0.4939759036144578,0.39759036144578314,0.8795180722891566,0.8433734939759037,0.12048192771084343,0.1686746987951806
8,MLP11,Aux MLP,8.75,0.9857142857142858,0.9642857142857143,0.15,0.07142857142857142,0.95,0.9214285714285714,0.03571428571428581,0.04285714285714293
8,L17H8,Format Router / Target+Suppressor,8.75,0.9857142857142858,0.9642857142857143,0.11428571428571428,0.17857142857142858,0.9857142857142858,0.9285714285714286,0.0,0.0357142857142857
8,MLP20,Aux MLP,8.75,0.9857142857142858,0.9642857142857143,0.4928571428571429,0.5928571428571429,0.95,0.9142857142857143,0.03571428571428581,0.050000000000000044
8,L20H5,Query Reader / Distractor Suppressor,8.75,0.9857142857142858,0.9642857142857143,0.16428571428571428,0.21428571428571427,0.9642857142857143,0.9571428571428572,0.021428571428571463,0.0071428571428571175
8,L21H1,Format Router / Target+Suppressor,8.75,0.9857142857142858,0.9642857142857143,0.3357142857142857,0.37857142857142856,0.9642857142857143,0.9357142857142857,0.021428571428571463,0.02857142857142858
8,L21H12,Format Router / Target+Suppressor,8.75,0.9857142857142858,0.9642857142857143,0.45,0.42142857142857143,0.9714285714285714,0.9285714285714286,0.014285714285714346,0.0357142857142857
8,MLP22,Support Suppressor MLP,8.75,0.9857142857142858,0.9642857142857143,0.07142857142857142,0.04285714285714286,0.9428571428571428,0.9071428571428571,0.04285714285714293,0.05714285714285716
8,L23H6,Format Router / Distractor Suppressor,8.75,0.9857142857142858,0.9642857142857143,0.24285714285714285,0.2714285714285714,0.9642857142857143,0.9214285714285714,0.021428571428571463,0.04285714285714293
8,L24H6,Tool-Tag Reader / Distractor Suppressor,8.75,0.9857142857142858,0.9642857142857143,0.42142857142857143,0.38571428571428573,1.0785714285714285,1.0357142857142858,-0.09285714285714275,-0.07142857142857151
8,MLP27,Primary Writer MLP,8.75,0.9857142857142858,0.9642857142857143,0.45,0.40714285714285714,0.9214285714285714,0.9,0.06428571428571439,0.06428571428571428
9,MLP11,Aux MLP,9.25,1.0405405405405406,1.054054054054054,0.013513513513513514,0.0945945945945946,1.027027027027027,1.0405405405405406,0.013513513513513598,0.013513513513513375
9,L17H8,Format Router / Target+Suppressor,9.25,1.0405405405405406,1.054054054054054,0.24324324324324326,0.17567567567567569,1.0135135135135136,1.0405405405405406,0.027027027027026973,0.013513513513513375
9,MLP20,Aux MLP,9.25,1.0405405405405406,1.054054054054054,0.33783783783783783,0.21621621621621623,1.0,0.9864864864864865,0.04054054054054057,0.06756756756756743
9,L20H5,Query Reader / Distractor Suppressor,9.25,1.0405405405405406,1.054054054054054,0.13513513513513514,0.06756756756756757,1.027027027027027,1.027027027027027,0.013513513513513598,0.027027027027026973
9,L21H1,Format Router / Target+Suppressor,9.25,1.0405405405405406,1.054054054054054,0.47297297297297297,0.24324324324324326,1.0135135135135136,1.027027027027027,0.027027027027026973,0.027027027027026973
9,L21H12,Format Router / Target+Suppressor,9.25,1.0405405405405406,1.054054054054054,0.43243243243243246,0.20270270270270271,1.0135135135135136,1.027027027027027,0.027027027027026973,0.027027027027026973
9,MLP22,Support Suppressor MLP,9.25,1.0405405405405406,1.054054054054054,0.12162162162162163,0.04054054054054054,1.0405405405405406,1.0945945945945945,0.0,-0.04054054054054057
9,L23H6,Format Router / Distractor Suppressor,9.25,1.0405405405405406,1.054054054054054,0.35135135135135137,0.13513513513513514,1.0135135135135136,1.027027027027027,0.027027027027026973,0.027027027027026973
9,L24H6,Tool-Tag Reader / Distractor Suppressor,9.25,1.0405405405405406,1.054054054054054,0.4594594594594595,0.2972972972972973,1.0405405405405406,1.0810810810810811,0.0,-0.027027027027027195
9,MLP27,Primary Writer MLP,9.25,1.0405405405405406,1.054054054054054,0.5540540540540541,0.44594594594594594,0.8918918918918919,0.8378378378378378,0.14864864864864868,0.21621621621621612
10,MLP11,Aux MLP,10.625,0.9176470588235294,0.9294117647058824,-0.12941176470588237,0.08235294117647059,0.8823529411764706,0.9176470588235294,0.03529411764705881,0.01176470588235301
10,L17H8,Format Router / Target+Suppressor,10.625,0.9176470588235294,0.9294117647058824,0.25882352941176473,0.2235294117647059,0.8941176470588236,0.8941176470588236,0.0235294117647058,0.03529411764705881
10,MLP20,Aux MLP,10.625,0.9176470588235294,0.9294117647058824,0.38823529411764707,0.3176470588235294,0.8705882352941177,0.8352941176470589,0.04705882352941171,0.09411764705882353
10,L20H5,Query Reader / Distractor Suppressor,10.625,0.9176470588235294,0.9294117647058824,0.12941176470588237,0.08235294117647059,0.9058823529411765,0.9411764705882353,0.0117647058823529,-0.0117647058823529
10,L21H1,Format Router / Target+Suppressor,10.625,0.9176470588235294,0.9294117647058824,0.24705882352941178,0.09411764705882353,0.9058823529411765,0.9058823529411765,0.0117647058823529,0.02352941176470591
10,L21H12,Format Router / Target+Suppressor,10.625,0.9176470588235294,0.9294117647058824,0.43529411764705883,0.2823529411764706,0.8941176470588236,0.9058823529411765,0.0235294117647058,0.02352941176470591
10,MLP22,Support Suppressor MLP,10.625,0.9176470588235294,0.9294117647058824,0.09411764705882353,0.08235294117647059,0.8941176470588236,0.9294117647058824,0.0235294117647058,0.0
10,L23H6,Format Router / Distractor Suppressor,10.625,0.9176470588235294,0.9294117647058824,0.27058823529411763,0.12941176470588237,0.8823529411764706,0.8941176470588236,0.03529411764705881,0.03529411764705881
10,L24H6,Tool-Tag Reader / Distractor Suppressor,10.625,0.9176470588235294,0.9294117647058824,0.38823529411764707,0.23529411764705882,0.9058823529411765,0.9294117647058824,0.0117647058823529,0.0
10,MLP27,Primary Writer MLP,10.625,0.9176470588235294,0.9294117647058824,0.43529411764705883,0.3411764705882353,0.7764705882352941,0.788235294117647,0.14117647058823524,0.14117647058823535
11,MLP11,Aux MLP,10.875,0.9655172413793104,0.9827586206896551,0.08045977011494253,-0.011494252873563218,0.9655172413793104,0.9942528735632183,0.0,-0.011494252873563204
11,L17H8,Format Router / Target+Suppressor,10.875,0.9655172413793104,0.9827586206896551,0.1839080459770115,0.11494252873563218,0.9540229885057471,0.9655172413793104,0.011494252873563315,0.01724137931034475
11,MLP20,Aux MLP,10.875,0.9655172413793104,0.9827586206896551,0.4482758620689655,0.42528735632183906,0.9080459770114943,0.8793103448275862,0.05747126436781613,0.10344827586206895
11,L20H5,Query Reader / Distractor Suppressor,10.875,0.9655172413793104,0.9827586206896551,0.20689655172413793,0.1724137931034483,0.9540229885057471,0.9827586206896551,0.011494252873563315,0.0
11,L21H1,Format Router / Target+Suppressor,10.875,0.9655172413793104,0.9827586206896551,0.3563218390804598,0.27586206896551724,0.9540229885057471,0.9712643678160919,0.011494252873563315,0.011494252873563204
11,L21H12,Format Router / Target+Suppressor,10.875,0.9655172413793104,0.9827586206896551,0.5287356321839081,0.4482758620689655,0.9425287356321839,0.9540229885057471,0.02298850574712652,0.028735632183908066
11,MLP22,Support Suppressor MLP,10.875,0.9655172413793104,0.9827586206896551,0.07471264367816093,0.04597701149425287,0.9655172413793104,0.9770114942528736,0.0,0.005747126436781547
11,L23H6,Format Router / Distractor Suppressor,10.875,0.9655172413793104,0.9827586206896551,0.25287356321839083,0.13793103448275862,0.9540229885057471,0.9540229885057471,0.011494252873563315,0.028735632183908066
11,L24H6,Tool-Tag Reader / Distractor Suppressor,10.875,0.9655172413793104,0.9827586206896551,0.5632183908045977,0.4367816091954023,0.9655172413793104,1.0229885057471264,0.0,-0.04022988505747127
11,MLP27,Primary Writer MLP,10.875,0.9655172413793104,0.9827586206896551,0.4482758620689655,0.367816091954023,0.8850574712643678,0.8563218390804598,0.08045977011494254,0.12643678160919536
13,MLP11,Aux MLP,9.125,0.9726027397260274,1.0136986301369864,-0.0547945205479452,0.0684931506849315,0.958904109589041,0.9863013698630136,0.013698630136986356,0.027397260273972712
13,L17H8,Format Router / Target+Suppressor,9.125,0.9726027397260274,1.0136986301369864,0.1643835616438356,0.1780821917808219,0.9452054794520548,0.9726027397260274,0.0273972602739726,0.04109589041095896
13,MLP20,Aux MLP,9.125,0.9726027397260274,1.0136986301369864,0.4794520547945205,0.4520547945205479,0.9178082191780822,0.9041095890410958,0.0547945205479452,0.10958904109589052
13,L20H5,Query Reader / Distractor Suppressor,9.125,0.9726027397260274,1.0136986301369864,0.2191780821917808,0.1506849315068493,0.958904109589041,1.0136986301369864,0.013698630136986356,0.0
13,L21H1,Format Router / Target+Suppressor,9.125,0.9726027397260274,1.0136986301369864,0.273972602739726,0.1506849315068493,0.958904109589041,1.0,0.013698630136986356,0.013698630136986356
13,L21H12,Format Router / Target+Suppressor,9.125,0.9726027397260274,1.0136986301369864,0.4246575342465753,0.3150684931506849,0.958904109589041,0.9863013698630136,0.013698630136986356,0.027397260273972712
13,MLP22,Support Suppressor MLP,9.125,0.9726027397260274,1.0136986301369864,0.0273972602739726,0.0410958904109589,0.9863013698630136,1.0410958904109588,-0.013698630136986245,-0.02739726027397249
13,L23H6,Format Router / Distractor Suppressor,9.125,0.9726027397260274,1.0136986301369864,0.3150684931506849,0.1506849315068493,0.9452054794520548,1.0,0.0273972602739726,0.013698630136986356
13,L24H6,Tool-Tag Reader / Distractor Suppressor,9.125,0.9726027397260274,1.0136986301369864,0.3835616438356164,0.2602739726027397,0.9863013698630136,1.0684931506849316,-0.013698630136986245,-0.0547945205479452
13,MLP27,Primary Writer MLP,9.125,0.9726027397260274,1.0136986301369864,0.4657534246575342,0.410958904109589,0.7808219178082192,0.8356164383561644,0.1917808219178082,0.17808219178082196
14,MLP11,Aux MLP,8.125,1.0769230769230769,1.0923076923076922,0.015384615384615385,0.046153846153846156,1.0923076923076922,1.1153846153846154,-0.01538461538461533,-0.023076923076923217
14,L17H8,Format Router / Target+Suppressor,8.125,1.0769230769230769,1.0923076923076922,0.09230769230769231,0.06153846153846154,1.0615384615384615,1.0923076923076922,0.01538461538461533,0.0
14,MLP20,Aux MLP,8.125,1.0769230769230769,1.0923076923076922,0.6461538461538462,0.5384615384615384,0.9230769230769231,0.9076923076923077,0.15384615384615374,0.18461538461538451
14,L20H5,Query Reader / Distractor Suppressor,8.125,1.0769230769230769,1.0923076923076922,0.24615384615384617,0.15384615384615385,1.0769230769230769,1.0923076923076922,0.0,0.0
14,L21H1,Format Router / Target+Suppressor,8.125,1.0769230769230769,1.0923076923076922,0.2153846153846154,0.15384615384615385,1.0769230769230769,1.1,0.0,-0.007692307692307887
14,L21H12,Format Router / Target+Suppressor,8.125,1.0769230769230769,1.0923076923076922,0.5692307692307692,0.5384615384615384,1.0461538461538462,1.0615384615384615,0.03076923076923066,0.03076923076923066
14,MLP22,Support Suppressor MLP,8.125,1.0769230769230769,1.0923076923076922,-0.09230769230769231,-0.046153846153846156,1.0923076923076922,1.1153846153846154,-0.01538461538461533,-0.023076923076923217
14,L23H6,Format Router / Distractor Suppressor,8.125,1.0769230769230769,1.0923076923076922,0.2923076923076923,0.2,1.0615384615384615,1.0538461538461539,0.01538461538461533,0.038461538461538325
14,L24H6,Tool-Tag Reader / Distractor Suppressor,8.125,1.0769230769230769,1.0923076923076922,0.4461538461538462,0.3384615384615385,1.1076923076923078,1.123076923076923,-0.030769230769230882,-0.030769230769230882
14,MLP27,Primary Writer MLP,8.125,1.0769230769230769,1.0923076923076922,0.5076923076923077,0.4307692307692308,0.8615384615384616,0.8153846153846154,0.21538461538461529,0.2769230769230768
15,MLP11,Aux MLP,7.625,1.0491803278688525,1.0491803278688525,0.08196721311475409,0.04918032786885246,1.0163934426229508,1.0491803278688525,0.032786885245901676,0.0
15,L17H8,Format Router / Target+Suppressor,7.625,1.0491803278688525,1.0491803278688525,0.2459016393442623,0.18032786885245902,1.0,1.0,0.049180327868852514,0.049180327868852514
15,MLP20,Aux MLP,7.625,1.0491803278688525,1.0491803278688525,0.4262295081967213,0.4098360655737705,0.9836065573770492,0.9672131147540983,0.06557377049180335,0.08196721311475419
15,L20H5,Query Reader / Distractor Suppressor,7.625,1.0491803278688525,1.0491803278688525,0.26229508196721313,0.16393442622950818,1.0163934426229508,1.0491803278688525,0.032786885245901676,0.0
15,L21H1,Format Router / Target+Suppressor,7.625,1.0491803278688525,1.0491803278688525,0.3114754098360656,0.18032786885245902,1.0327868852459017,1.0491803278688525,0.016393442622950838,0.0
15,L21H12,Format Router / Target+Suppressor,7.625,1.0491803278688525,1.0491803278688525,0.47540983606557374,0.3770491803278688,1.0,1.0163934426229508,0.049180327868852514,0.032786885245901676
15,MLP22,Support Suppressor MLP,7.625,1.0491803278688525,1.0491803278688525,-0.08196721311475409,0.0,1.0655737704918034,1.098360655737705,-0.016393442622950838,-0.049180327868852514
15,L23H6,Format Router / Distractor Suppressor,7.625,1.0491803278688525,1.0491803278688525,0.36065573770491804,0.2459016393442623,1.0163934426229508,1.0163934426229508,0.032786885245901676,0.032786885245901676
15,L24H6,Tool-Tag Reader / Distractor Suppressor,7.625,1.0491803278688525,1.0491803278688525,0.47540983606557374,0.39344262295081966,1.0327868852459017,1.0655737704918034,0.016393442622950838,-0.016393442622950838
15,MLP27,Primary Writer MLP,7.625,1.0491803278688525,1.0491803278688525,0.4918032786885246,0.4262295081967213,0.8360655737704918,0.7540983606557377,0.21311475409836067,0.29508196721311486
16,MLP11,Aux MLP,9.625,0.987012987012987,0.9675324675324676,0.07792207792207792,0.05194805194805195,0.987012987012987,0.9545454545454546,0.0,0.012987012987012991
16,L17H8,Format Router / Target+Suppressor,9.625,0.987012987012987,0.9675324675324676,0.14285714285714285,0.2077922077922078,0.974025974025974,0.9415584415584416,0.012987012987012991,0.025974025974025983
16,MLP20,Aux MLP,9.625,0.987012987012987,0.9675324675324676,0.38961038961038963,0.45454545454545453,0.922077922077922,0.8896103896103896,0.06493506493506496,0.07792207792207795
16,L20H5,Query Reader / Distractor Suppressor,9.625,0.987012987012987,0.9675324675324676,0.14285714285714285,0.14285714285714285,0.974025974025974,0.948051948051948,0.012987012987012991,0.019480519480519543
16,L21H1,Format Router / Target+Suppressor,9.625,0.987012987012987,0.9675324675324676,0.35064935064935066,0.33766233766233766,0.987012987012987,0.9415584415584416,0.0,0.025974025974025983
16,L21H12,Format Router / Target+Suppressor,9.625,0.987012987012987,0.9675324675324676,0.42857142857142855,0.37662337662337664,0.974025974025974,0.922077922077922,0.012987012987012991,0.045454545454545525
16,MLP22,Support Suppressor MLP,9.625,0.987012987012987,0.9675324675324676,-0.05844155844155844,0.012987012987012988,1.0129870129870129,0.9935064935064936,-0.02597402597402587,-0.025974025974025983
16,L23H6,Format Router / Distractor Suppressor,9.625,0.987012987012987,0.9675324675324676,0.3116883116883117,0.23376623376623376,0.961038961038961,0.9415584415584416,0.025974025974025983,0.025974025974025983
16,L24H6,Tool-Tag Reader / Distractor Suppressor,9.625,0.987012987012987,0.9675324675324676,0.45454545454545453,0.38961038961038963,1.0129870129870129,1.025974025974026,-0.02597402597402587,-0.058441558441558406
16,MLP27,Primary Writer MLP,9.625,0.987012987012987,0.9675324675324676,0.4675324675324675,0.37662337662337664,0.8051948051948052,0.7727272727272727,0.18181818181818177,0.19480519480519487
17,MLP11,Aux MLP,9.6875,1.0774193548387097,1.0451612903225806,0.12258064516129032,0.06451612903225806,1.0516129032258064,1.064516129032258,0.02580645161290329,-0.019354838709677358
17,L17H8,Format Router / Target+Suppressor,9.6875,1.0774193548387097,1.0451612903225806,0.2129032258064516,0.2064516129032258,1.064516129032258,1.0258064516129033,0.012903225806451646,0.019354838709677358
