q_index,source,source_build_mode,source_cluster_id,source_cluster_size,target,source_nodes,suff_ratio,nec_ratio,random_suff_mean,delta_vs_random,gap
140,cluster_2,cluster_summary,2,9,cluster_0,12,0.9736842105263158,1.131578947368421,0.18421052631578946,0.7894736842105263,4.75
140,cluster_2,cluster_summary,2,9,all_valid,12,0.9736842105263158,1.131578947368421,0.18421052631578946,0.7894736842105263,4.75
140,cluster_1,cluster_summary,1,8,cluster_0,13,0.8157894736842105,1.0263157894736843,0.2631578947368421,0.5526315789473684,4.75
140,cluster_1,cluster_summary,1,8,all_valid,13,0.8157894736842105,1.0263157894736843,0.2631578947368421,0.5526315789473684,4.75
140,cluster_10,cluster_summary,10,8,cluster_0,14,0.8947368421052632,1.0526315789473684,0.47368421052631576,0.4210526315789474,4.75
140,cluster_10,cluster_summary,10,8,all_valid,14,0.8947368421052632,1.0526315789473684,0.47368421052631576,0.4210526315789474,4.75
140,global_core,global_aggregate,,8,cluster_0,8,0.8157894736842105,0.9736842105263158,-0.15789473684210525,0.9736842105263157,4.75
140,global_core,global_aggregate,,8,all_valid,8,0.8157894736842105,0.9736842105263158,-0.15789473684210525,0.9736842105263157,4.75
141,cluster_0,cluster_summary,0,82,cluster_1,14,0.9552238805970149,0.7611940298507462,0.8208955223880597,0.13432835820895517,8.375
141,cluster_0,cluster_summary,0,82,all_valid,14,0.9552238805970149,0.7611940298507462,0.8208955223880597,0.13432835820895517,8.375
141,cluster_6,cluster_summary,6,15,cluster_1,12,0.8805970149253731,0.7164179104477612,0.22388059701492538,0.6567164179104478,8.375
141,cluster_6,cluster_summary,6,15,all_valid,12,0.8805970149253731,0.7164179104477612,0.22388059701492538,0.6567164179104478,8.375
141,cluster_12,cluster_summary,12,12,cluster_1,14,0.8805970149253731,0.7164179104477612,0.7014925373134329,0.17910447761194026,8.375
141,cluster_12,cluster_summary,12,12,all_valid,14,0.8805970149253731,0.7164179104477612,0.7014925373134329,0.17910447761194026,8.375
141,cluster_8,cluster_summary,8,11,cluster_1,12,0.8656716417910447,0.7313432835820896,0.26865671641791045,0.5970149253731343,8.375
141,cluster_8,cluster_summary,8,11,all_valid,12,0.8656716417910447,0.7313432835820896,0.26865671641791045,0.5970149253731343,8.375
141,cluster_2,cluster_summary,2,9,cluster_1,12,0.9253731343283582,0.7910447761194029,0.40298507462686567,0.5223880597014925,8.375
141,cluster_2,cluster_summary,2,9,all_valid,12,0.9253731343283582,0.7910447761194029,0.40298507462686567,0.5223880597014925,8.375
141,cluster_1,cluster_summary,1,8,cluster_1,13,0.8955223880597015,0.6865671641791045,0.4626865671641791,0.4328358208955224,8.375
