q_index,source,source_build_mode,source_cluster_id,source_cluster_size,target,source_nodes,suff_ratio,nec_ratio,random_suff_mean,delta_vs_random,gap
46,cluster_10,compact_support,10,11,cluster_2,4,0.7741935483870968,0.8870967741935484,0.1935483870967742,0.5806451612903225,7.75
46,cluster_10,compact_support,10,11,all_valid,4,0.7741935483870968,0.8870967741935484,0.1935483870967742,0.5806451612903225,7.75
46,cluster_0,compact_support,0,10,cluster_2,4,0.7741935483870968,0.8870967741935484,0.2903225806451613,0.48387096774193544,7.75
46,cluster_0,compact_support,0,10,all_valid,4,0.7741935483870968,0.8870967741935484,0.2903225806451613,0.48387096774193544,7.75
46,cluster_1,compact_support,1,8,cluster_2,4,0.6612903225806451,0.6451612903225806,0.1935483870967742,0.46774193548387094,7.75
46,cluster_1,compact_support,1,8,all_valid,4,0.6612903225806451,0.6451612903225806,0.1935483870967742,0.46774193548387094,7.75
46,global_core,global_aggregate,,10,cluster_2,10,0.8225806451612904,0.8709677419354839,0.3548387096774194,0.467741935483871,7.75
46,global_core,global_aggregate,,10,all_valid,10,0.8225806451612904,0.8709677419354839,0.3548387096774194,0.467741935483871,7.75
47,cluster_2,compact_support,2,12,all_valid,4,2.0,1.25,0.45,1.55,2.5
47,cluster_10,compact_support,10,11,all_valid,4,2.0,1.25,0.9,1.1,2.5
47,cluster_0,compact_support,0,10,all_valid,4,2.0,1.25,1.05,0.95,2.5
47,cluster_1,compact_support,1,8,all_valid,4,1.25,0.25,0.65,0.6,2.5
47,global_core,global_aggregate,,10,all_valid,10,1.35,0.55,1.05,0.30000000000000004,2.5
48,cluster_2,compact_support,2,12,all_valid,4,0.847457627118644,1.152542372881356,-0.0847457627118644,0.9322033898305084,7.375
48,cluster_10,compact_support,10,11,all_valid,4,0.847457627118644,1.152542372881356,-0.05084745762711865,0.8983050847457626,7.375
48,cluster_0,compact_support,0,10,all_valid,4,0.847457627118644,1.152542372881356,0.0847457627118644,0.7627118644067796,7.375
48,cluster_1,compact_support,1,8,all_valid,4,0.6101694915254238,0.711864406779661,0.15254237288135594,0.4576271186440678,7.375
48,global_core,global_aggregate,,10,all_valid,10,0.8135593220338984,0.9830508474576272,0.423728813559322,0.38983050847457634,7.375
49,cluster_2,compact_support,2,12,all_valid,4,0.8333333333333334,0.8666666666666667,0.4666666666666667,0.3666666666666667,7.5
49,cluster_10,compact_support,10,11,all_valid,4,0.8333333333333334,0.8666666666666667,0.03333333333333333,0.8,7.5
49,cluster_0,compact_support,0,10,all_valid,4,0.8333333333333334,0.8666666666666667,0.13333333333333333,0.7000000000000001,7.5
49,cluster_1,compact_support,1,8,all_valid,4,0.7,0.6333333333333333,0.13333333333333333,0.5666666666666667,7.5
49,global_core,global_aggregate,,10,all_valid,10,0.9,0.85,0.16666666666666666,0.7333333333333334,7.5
50,cluster_2,compact_support,2,12,cluster_0,4,0.9787234042553191,1.1063829787234043,0.2978723404255319,0.6808510638297872,5.875
50,cluster_2,compact_support,2,12,all_valid,4,0.9787234042553191,1.1063829787234043,0.2978723404255319,0.6808510638297872,5.875
50,cluster_10,compact_support,10,11,cluster_0,4,0.9787234042553191,1.1063829787234043,0.2765957446808511,0.7021276595744681,5.875
50,cluster_10,compact_support,10,11,all_valid,4,0.9787234042553191,1.1063829787234043,0.2765957446808511,0.7021276595744681,5.875
50,cluster_0,compact_support,0,10,cluster_0,4,0.9787234042553191,1.1063829787234043,0.0,0.9787234042553191,5.875
50,cluster_0,compact_support,0,10,all_valid,4,0.9787234042553191,1.1063829787234043,0.0,0.9787234042553191,5.875
50,cluster_1,compact_support,1,8,cluster_0,4,0.723404255319149,0.6808510638297872,-0.0851063829787234,0.8085106382978724,5.875
50,cluster_1,compact_support,1,8,all_valid,4,0.723404255319149,0.6808510638297872,-0.0851063829787234,0.8085106382978724,5.875
50,global_core,global_aggregate,,10,cluster_0,10,0.8936170212765957,0.9361702127659575,0.574468085106383,0.31914893617021267,5.875
50,global_core,global_aggregate,,10,all_valid,10,0.8936170212765957,0.9361702127659575,0.574468085106383,0.31914893617021267,5.875
