mode,q_index,group,n_nodes,gap_aug,full_suff_ratio,full_nec_ratio,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,drop_full_suff,drop_full_nec
orig,21,all_mlps,4,9.625,0.8701298701298701,0.9090909090909091,0.6233766233766234,0.5324675324675324,0.8571428571428571,0.8831168831168831,0.012987012987012991,0.025974025974025983
orig,22,full_core,10,9.875,0.9113924050632911,0.8987341772151899,0.9113924050632911,0.8987341772151899,nan,nan,nan,nan
orig,22,stable_necessary_backbone,4,9.875,0.9113924050632911,0.8987341772151899,0.9240506329113924,0.9620253164556962,0.7341772151898734,0.6582278481012658,0.17721518987341767,0.2405063291139241
orig,22,stable_but_weak_or_redundant,4,9.875,0.9113924050632911,0.8987341772151899,0.7088607594936709,0.6329113924050633,0.9113924050632911,0.9746835443037974,0.0,-0.07594936708860756
orig,22,all_heads,6,9.875,0.9113924050632911,0.8987341772151899,1.0,1.0632911392405062,0.6075949367088608,0.45569620253164556,0.30379746835443033,0.44303797468354433
orig,22,all_mlps,4,9.875,0.9113924050632911,0.8987341772151899,0.6075949367088608,0.45569620253164556,1.0,1.0632911392405062,-0.08860759493670889,-0.16455696202531633
orig,23,full_core,10,7.0,0.8392857142857143,0.8214285714285714,0.8392857142857143,0.8214285714285714,nan,nan,nan,nan
orig,23,stable_necessary_backbone,4,7.0,0.8392857142857143,0.8214285714285714,0.8214285714285714,0.8928571428571429,0.6071428571428571,0.5178571428571429,0.2321428571428572,0.3035714285714285
orig,23,stable_but_weak_or_redundant,4,7.0,0.8392857142857143,0.8214285714285714,0.6071428571428571,0.5,0.8035714285714286,0.8214285714285714,0.0357142857142857,0.0
orig,23,all_heads,6,7.0,0.8392857142857143,0.8214285714285714,0.9285714285714286,1.0178571428571428,0.5,0.375,0.3392857142857143,0.4464285714285714
orig,23,all_mlps,4,7.0,0.8392857142857143,0.8214285714285714,0.5,0.375,0.9285714285714286,1.0178571428571428,-0.0892857142857143,-0.1964285714285714
orig,25,full_core,10,7.375,0.8813559322033898,0.847457627118644,0.8813559322033898,0.847457627118644,nan,nan,nan,nan
orig,25,stable_necessary_backbone,4,7.375,0.8813559322033898,0.847457627118644,0.6779661016949152,0.5932203389830508,0.6779661016949152,0.576271186440678,0.2033898305084746,0.27118644067796605
orig,25,stable_but_weak_or_redundant,4,7.375,0.8813559322033898,0.847457627118644,0.6271186440677966,0.5423728813559322,0.7457627118644068,0.6271186440677966,0.13559322033898302,0.22033898305084743
orig,25,all_heads,6,7.375,0.8813559322033898,0.847457627118644,0.8305084745762712,0.8135593220338984,0.5932203389830508,0.4915254237288136,0.288135593220339,0.35593220338983045
orig,25,all_mlps,4,7.375,0.8813559322033898,0.847457627118644,0.5932203389830508,0.4915254237288136,0.8305084745762712,0.8135593220338984,0.05084745762711862,0.03389830508474567
orig,26,full_core,10,5.375,0.9069767441860465,0.9302325581395349,0.9069767441860465,0.9302325581395349,nan,nan,nan,nan
orig,26,stable_necessary_backbone,4,5.375,0.9069767441860465,0.9302325581395349,0.8837209302325582,1.0465116279069768,0.6046511627906976,0.627906976744186,0.3023255813953488,0.3023255813953488
orig,26,stable_but_weak_or_redundant,4,5.375,0.9069767441860465,0.9302325581395349,0.627906976744186,0.5581395348837209,0.8604651162790697,0.8604651162790697,0.046511627906976716,0.06976744186046513
orig,26,all_heads,6,5.375,0.9069767441860465,0.9302325581395349,1.0465116279069768,1.1627906976744187,0.4883720930232558,0.4418604651162791,0.41860465116279066,0.4883720930232558
orig,26,all_mlps,4,5.375,0.9069767441860465,0.9302325581395349,0.4883720930232558,0.4418604651162791,1.0465116279069768,1.1627906976744187,-0.13953488372093037,-0.2325581395348838
orig,27,full_core,10,8.5,0.9264705882352942,0.9117647058823529,0.9264705882352942,0.9117647058823529,nan,nan,nan,nan
